,cmp_name,cmp_budget,cmp_spent,user,cmp_remaining_budget
473,20260101_20270616_40-55_EUR,308437,300186,"{'username': 'pamela69', 'name': 'Nicolas Rodriguez', 'email': 'vcummings@example.net', 'address': '71146 Heidi Meadow\nJohnnyfort, NV 91655', 'age': 54}",8251
474,20250815_20260619_45-65_EUR,992948,992843,"{'username': 'pamela69', 'name': 'Nicolas Rodriguez', 'email': 'vcummings@example.net', 'address': '71146 Heidi Meadow\nJohnnyfort, NV 91655', 'age': 54}",105
475,20261015_20261202_20-30_GBP,621056,278895,"{'username': 'sawyerdiane', 'name': 'Louis Edwards', 'email': 'matthew76@example.org', 'address': '764 Robinson Freeway Apt. 911\nBlakemouth, WV 48438', 'age': 27}",342161
476,20260104_20261006_20-35_EUR,856194,563313,"{'username': 'sawyerdiane', 'name': 'Louis Edwards', 'email': 'matthew76@example.org', 'address': '764 Robinson Freeway Apt. 911\nBlakemouth, WV 48438', 'age': 27}",292881
477,20251022_20260303_45-60_USD,268722,183128,"{'username': 'rbennett', 'name': 'Ashley Montoya', 'email': 'petersenrobert@example.net', 'address': '9101 Meagan Station Apt. 924\nRachelstad, ME 60152', 'age': 58}",85594
478,20250216_20260123_45-65_GBP,173386,147022,"{'username': 'rbennett', 'name': 'Ashley Montoya', 'email': 'petersenrobert@example.net', 'address': '9101 Meagan Station Apt. 924\nRachelstad, ME 60152', 'age': 58}",26364
479,20260916_20270824_30-45_EUR,852593,299216,"{'username': 'joshuagarcia', 'name': 'Melissa Watts', 'email': 'hwilson@example.com', 'address': '403 Jose Alley Suite 709\nDanielberg, PW 80365', 'age': 34}",553377
480,20250224_20270210_35-40_EUR,590180,297752,"{'username': 'dking', 'name': 'Sergio Fernandez', 'email': 'jeanetteward@example.com', 'address': '1965 Amanda Locks Suite 822\nEdwardside, MN 24346', 'age': 36}",292428
481,20250228_20251128_20-40_EUR,535472,402688,"{'username': 'dking', 'name': 'Sergio Fernandez', 'email': 'jeanetteward@example.com', 'address': '1965 Amanda Locks Suite 822\nEdwardside, MN 24346', 'age': 36}",132784
482,20260706_20270829_25-40_GBP,726071,45626,"{'username': 'dking', 'name': 'Sergio Fernandez', 'email': 'jeanetteward@example.com', 'address': '1965 Amanda Locks Suite 822\nEdwardside, MN 24346', 'age': 36}",680445
483,20251030_20261216_35-40_EUR,529231,221138,"{'username': 'dking', 'name': 'Sergio Fernandez', 'email': 'jeanetteward@example.com', 'address': '1965 Amanda Locks Suite 822\nEdwardside, MN 24346', 'age': 36}",308093
484,20251226_20260403_35-45_EUR,57149,40416,"{'username': 'robertlutz', 'name': 'Natalie Williams', 'email': 'laurenvalentine@example.net', 'address': '0496 Brian Port\nLutzfort, PR 89817', 'age': 43}",16733
485,20260801_20280401_40-55_EUR,526192,480045,"{'username': 'robertlutz', 'name': 'Natalie Williams', 'email': 'laurenvalentine@example.net', 'address': '0496 Brian Port\nLutzfort, PR 89817', 'age': 43}",46147
486,20260430_20270622_40-50_EUR,326796,166843,"{'username': 'xmcguire', 'name': 'Charles Sharp', 'email': 'irussell@example.com', 'address': 'PSC 8743, Box 3961\nAPO AA 12944', 'age': 46}",159953
487,20261029_20280707_45-55_USD,508195,244188,"{'username': 'xmcguire', 'name': 'Charles Sharp', 'email': 'irussell@example.com', 'address': 'PSC 8743, Box 3961\nAPO AA 12944', 'age': 46}",264007
488,20241229_20260420_40-55_USD,549672,175593,"{'username': 'xmcguire', 'name': 'Charles Sharp', 'email': 'irussell@example.com', 'address': 'PSC 8743, Box 3961\nAPO AA 12944', 'age': 46}",374079
489,20260320_20270527_45-60_EUR,278020,106416,"{'username': 'xmcguire', 'name': 'Charles Sharp', 'email': 'irussell@example.com', 'address': 'PSC 8743, Box 3961\nAPO AA 12944', 'age': 46}",171604
490,20260726_20270831_45-65_GBP,109556,46876,"{'username': 'xmcguire', 'name': 'Charles Sharp', 'email': 'irussell@example.com', 'address': 'PSC 8743, Box 3961\nAPO AA 12944', 'age': 46}",62680
491,20250320_20261128_35-45_USD,381580,272656,"{'username': 'chapmanharold', 'name': 'Vickie Villa', 'email': 'samanthabailey@example.net', 'address': '3762 Timothy Square\nNew Joel, LA 30594', 'age': 35}",108924
492,20261010_20270611_25-35_USD,470006,379380,"{'username': 'chapmanharold', 'name': 'Vickie Villa', 'email': 'samanthabailey@example.net', 'address': '3762 Timothy Square\nNew Joel, LA 30594', 'age': 35}",90626
493,20260419_20270303_20-35_GBP,601495,401462,"{'username': 'chapmanharold', 'name': 'Vickie Villa', 'email': 'samanthabailey@example.net', 'address': '3762 Timothy Square\nNew Joel, LA 30594', 'age': 35}",200033
494,20260311_20270423_20-40_GBP,949052,653293,"{'username': 'chapmanharold', 'name': 'Vickie Villa', 'email': 'samanthabailey@example.net', 'address': '3762 Timothy Square\nNew Joel, LA 30594', 'age': 35}",295759
495,20251111_20261216_35-45_GBP,843149,709427,"{'username': 'chapmanharold', 'name': 'Vickie Villa', 'email': 'samanthabailey@example.net', 'address': '3762 Timothy Square\nNew Joel, LA 30594', 'age': 35}",133722
496,20250319_20260708_35-55_GBP,686691,351201,"{'username': 'heatherlopez', 'name': 'Tina Taylor', 'email': 'estevens@example.com', 'address': '440 Fry Road Suite 822\nStevenfort, PR 95549', 'age': 40}",335490
497,20261015_20280929_30-40_GBP,516342,445736,"{'username': 'heatherlopez', 'name': 'Tina Taylor', 'email': 'estevens@example.com', 'address': '440 Fry Road Suite 822\nStevenfort, PR 95549', 'age': 40}",70606
498,20260126_20261205_35-50_GBP,30178,10574,"{'username': 'heatherlopez', 'name': 'Tina Taylor', 'email': 'estevens@example.com', 'address': '440 Fry Road Suite 822\nStevenfort, PR 95549', 'age': 40}",19604
499,20260725_20260811_20-40_GBP,759183,361032,"{'username': 'heatherlopez', 'name': 'Tina Taylor', 'email': 'estevens@example.com', 'address': '440 Fry Road Suite 822\nStevenfort, PR 95549', 'age': 40}",398151
500,20260625_20261119_25-45_GBP,960916,770779,"{'username': 'heatherlopez', 'name': 'Tina Taylor', 'email': 'estevens@example.com', 'address': '440 Fry Road Suite 822\nStevenfort, PR 95549', 'age': 40}",190137
501,20260523_20270804_35-50_USD,177254,34328,"{'username': 'heatherlopez', 'name': 'Tina Taylor', 'email': 'estevens@example.com', 'address': '440 Fry Road Suite 822\nStevenfort, PR 95549', 'age': 40}",142926
502,20260611_20280403_45-60_EUR,201114,39731,"{'username': 'whitecaitlin', 'name': 'Randy Dunn', 'email': 'mariasmith@example.net', 'address': '5651 Turner Crest\nHaleyview, OH 12851', 'age': 55}",161383
503,20250719_20260119_40-55_USD,692875,427903,"{'username': 'whitecaitlin', 'name': 'Randy Dunn', 'email': 'mariasmith@example.net', 'address': '5651 Turner Crest\nHaleyview, OH 12851', 'age': 55}",264972
504,20260118_20260610_35-55_GBP,422649,394928,"{'username': 'whitecaitlin', 'name': 'Randy Dunn', 'email': 'mariasmith@example.net', 'address': '5651 Turner Crest\nHaleyview, OH 12851', 'age': 55}",27721
505,20250308_20260930_45-65_GBP,368015,313939,"{'username': 'whitecaitlin', 'name': 'Randy Dunn', 'email': 'mariasmith@example.net', 'address': '5651 Turner Crest\nHaleyview, OH 12851', 'age': 55}",54076
506,20260905_20270903_45-60_USD,923772,836143,"{'username': 'whitecaitlin', 'name': 'Randy Dunn', 'email': 'mariasmith@example.net', 'address': '5651 Turner Crest\nHaleyview, OH 12851', 'age': 55}",87629
507,20260111_20270404_25-45_EUR,85964,71942,"{'username': 'gbaker', 'name': 'John Henderson', 'email': 'jennifer33@example.com', 'address': '02382 Acosta Springs\nSouth Sara, PA 12122', 'age': 38}",14022
508,20261101_20270831_25-40_EUR,929891,253976,"{'username': 'qspence', 'name': 'William Carpenter', 'email': 'ijenkins@example.com', 'address': '14259 Timothy Pass Suite 138\nDavidburgh, VT 22612', 'age': 27}",675915
509,20251201_20260919_25-30_EUR,417662,353122,"{'username': 'qspence', 'name': 'William Carpenter', 'email': 'ijenkins@example.com', 'address': '14259 Timothy Pass Suite 138\nDavidburgh, VT 22612', 'age': 27}",64540
510,20250121_20260127_35-45_EUR,657918,289991,"{'username': 'shawn99', 'name': 'Kristine Snyder DDS', 'email': 'caincrystal@example.com', 'address': '2876 Hicks Oval\nEast Jessica, NM 98223', 'age': 38}",367927
511,20251217_20260316_25-45_USD,657466,583856,"{'username': 'shawn99', 'name': 'Kristine Snyder DDS', 'email': 'caincrystal@example.com', 'address': '2876 Hicks Oval\nEast Jessica, NM 98223', 'age': 38}",73610
512,20260419_20260504_25-45_USD,248942,147419,"{'username': 'coryfowler', 'name': 'Eric Compton', 'email': 'laurawagner@example.net', 'address': '114 Timothy Canyon Apt. 589\nNorth Michellechester, MH 12816', 'age': 45}",101523
513,20251020_20260712_40-60_EUR,884432,866411,"{'username': 'coryfowler', 'name': 'Eric Compton', 'email': 'laurawagner@example.net', 'address': '114 Timothy Canyon Apt. 589\nNorth Michellechester, MH 12816', 'age': 45}",18021
514,20250714_20270628_45-55_EUR,627483,506359,"{'username': 'coryfowler', 'name': 'Eric Compton', 'email': 'laurawagner@example.net', 'address': '114 Timothy Canyon Apt. 589\nNorth Michellechester, MH 12816', 'age': 45}",121124
515,20250102_20250129_45-65_USD,928426,557988,"{'username': 'coryfowler', 'name': 'Eric Compton', 'email': 'laurawagner@example.net', 'address': '114 Timothy Canyon Apt. 589\nNorth Michellechester, MH 12816', 'age': 45}",370438
516,20260621_20270101_40-45_EUR,652636,410656,"{'username': 'coryfowler', 'name': 'Eric Compton', 'email': 'laurawagner@example.net', 'address': '114 Timothy Canyon Apt. 589\nNorth Michellechester, MH 12816', 'age': 45}",241980
517,20250810_20251118_30-50_GBP,650744,342425,"{'username': 'johnsonariana', 'name': 'James Stone', 'email': 'vfreeman@example.com', 'address': '8304 Humphrey Isle\nSouth Anthonyside, RI 17139', 'age': 37}",308319
518,20260613_20280326_20-40_USD,550585,513047,"{'username': 'johnsonariana', 'name': 'James Stone', 'email': 'vfreeman@example.com', 'address': '8304 Humphrey Isle\nSouth Anthonyside, RI 17139', 'age': 37}",37538
519,20241127_20260707_25-45_GBP,740798,728908,"{'username': 'johnsonariana', 'name': 'James Stone', 'email': 'vfreeman@example.com', 'address': '8304 Humphrey Isle\nSouth Anthonyside, RI 17139', 'age': 37}",11890
520,20250604_20260420_45-60_GBP,143715,140956,"{'username': 'lanerobert', 'name': 'Gary White', 'email': 'victor55@example.net', 'address': '600 Fuentes Fall Apt. 349\nEast Jeffrey, CA 22819', 'age': 52}",2759
521,20250121_20260116_45-65_EUR,881403,135392,"{'username': 'lanerobert', 'name': 'Gary White', 'email': 'victor55@example.net', 'address': '600 Fuentes Fall Apt. 349\nEast Jeffrey, CA 22819', 'age': 52}",746011
522,20260604_20260620_40-45_GBP,779583,648520,"{'username': 'jameskristina', 'name': 'Amanda Holmes', 'email': 'chungmichelle@example.com', 'address': '23605 Long Garden\nSouth Nicolefurt, IN 54868', 'age': 45}",131063
523,20261119_20270403_45-65_USD,425304,300982,"{'username': 'jameskristina', 'name': 'Amanda Holmes', 'email': 'chungmichelle@example.com', 'address': '23605 Long Garden\nSouth Nicolefurt, IN 54868', 'age': 45}",124322
524,20250227_20251222_25-40_GBP,755240,732668,"{'username': 'castroamanda', 'name': 'Brittney Vazquez', 'email': 'craig93@example.com', 'address': 'USCGC Miller\nFPO AA 31207', 'age': 25}",22572
525,20260316_20260317_25-35_GBP,770795,666607,"{'username': 'castroamanda', 'name': 'Brittney Vazquez', 'email': 'craig93@example.com', 'address': 'USCGC Miller\nFPO AA 31207', 'age': 25}",104188
526,20251124_20270804_40-60_USD,96044,82042,"{'username': 'amanda17', 'name': 'Jeff Walter', 'email': 'hancockdanielle@example.com', 'address': '2183 Jones Loop\nNew Anna, AK 14858', 'age': 48}",14002
527,20241123_20241218_45-60_USD,792572,709931,"{'username': 'amanda17', 'name': 'Jeff Walter', 'email': 'hancockdanielle@example.com', 'address': '2183 Jones Loop\nNew Anna, AK 14858', 'age': 48}",82641
528,20261003_20280612_35-55_EUR,546967,270042,"{'username': 'amanda17', 'name': 'Jeff Walter', 'email': 'hancockdanielle@example.com', 'address': '2183 Jones Loop\nNew Anna, AK 14858', 'age': 48}",276925
529,20250623_20261212_45-55_GBP,470572,466835,"{'username': 'amanda17', 'name': 'Jeff Walter', 'email': 'hancockdanielle@example.com', 'address': '2183 Jones Loop\nNew Anna, AK 14858', 'age': 48}",3737
530,20251208_20270818_25-45_USD,680373,125530,"{'username': 'stevenacevedo', 'name': 'Yvonne Bates', 'email': 'mcdonaldkerry@example.net', 'address': 'Unit 6677 Box 5072\nDPO AE 02715', 'age': 29}",554843
531,20261104_20271213_20-30_GBP,582464,344062,"{'username': 'stevenacevedo', 'name': 'Yvonne Bates', 'email': 'mcdonaldkerry@example.net', 'address': 'Unit 6677 Box 5072\nDPO AE 02715', 'age': 29}",238402
532,20260805_20280210_25-40_EUR,769507,645176,"{'username': 'stevenacevedo', 'name': 'Yvonne Bates', 'email': 'mcdonaldkerry@example.net', 'address': 'Unit 6677 Box 5072\nDPO AE 02715', 'age': 29}",124331
533,20260317_20270413_20-35_GBP,904725,899874,"{'username': 'stevenacevedo', 'name': 'Yvonne Bates', 'email': 'mcdonaldkerry@example.net', 'address': 'Unit 6677 Box 5072\nDPO AE 02715', 'age': 29}",4851
534,20251023_20261226_45-60_USD,921067,422855,"{'username': 'richard52', 'name': 'Victoria Gonzalez', 'email': 'cartercaleb@example.com', 'address': '48469 Lauren Mountains Suite 029\nNorth Jeffery, HI 41631', 'age': 54}",498212
535,20260612_20280229_35-55_GBP,290125,139652,"{'username': 'richard52', 'name': 'Victoria Gonzalez', 'email': 'cartercaleb@example.com', 'address': '48469 Lauren Mountains Suite 029\nNorth Jeffery, HI 41631', 'age': 54}",150473
536,20250226_20260506_45-55_USD,837214,657325,"{'username': 'richard52', 'name': 'Victoria Gonzalez', 'email': 'cartercaleb@example.com', 'address': '48469 Lauren Mountains Suite 029\nNorth Jeffery, HI 41631', 'age': 54}",179889
537,20250503_20250623_30-50_USD,422594,68952,"{'username': 'sarahgarcia', 'name': 'Donna Bean', 'email': 'tina14@example.com', 'address': '292 Mason Mill Suite 455\nMillerborough, NY 33148', 'age': 47}",353642
538,20251221_20270723_40-55_GBP,460812,294020,"{'username': 'sarahgarcia', 'name': 'Donna Bean', 'email': 'tina14@example.com', 'address': '292 Mason Mill Suite 455\nMillerborough, NY 33148', 'age': 47}",166792
539,20260627_20261010_35-50_EUR,31875,3561,"{'username': 'sarahgarcia', 'name': 'Donna Bean', 'email': 'tina14@example.com', 'address': '292 Mason Mill Suite 455\nMillerborough, NY 33148', 'age': 47}",28314
540,20260228_20260711_45-55_USD,681109,531458,"{'username': 'sarahgarcia', 'name': 'Donna Bean', 'email': 'tina14@example.com', 'address': '292 Mason Mill Suite 455\nMillerborough, NY 33148', 'age': 47}",149651
541,20250109_20250729_20-35_EUR,3549,603,"{'username': 'zimmermankimberly', 'name': 'Claire Rodriguez', 'email': 'wbond@example.net', 'address': '51612 Megan Mountain Suite 648\nEast Donnabury, CA 14598', 'age': 21}",2946
542,20260307_20260829_20-35_EUR,682749,560102,"{'username': 'zimmermankimberly', 'name': 'Claire Rodriguez', 'email': 'wbond@example.net', 'address': '51612 Megan Mountain Suite 648\nEast Donnabury, CA 14598', 'age': 21}",122647
543,20250517_20251014_20-40_EUR,421107,369352,"{'username': 'zimmermankimberly', 'name': 'Claire Rodriguez', 'email': 'wbond@example.net', 'address': '51612 Megan Mountain Suite 648\nEast Donnabury, CA 14598', 'age': 21}",51755
544,20261025_20270928_35-40_USD,555985,341849,"{'username': 'carlfuller', 'name': 'Megan Tyler', 'email': 'chasenavarro@example.com', 'address': '4489 Barbara Manors Apt. 745\nSouth Edwardstad, DC 07833', 'age': 37}",214136
545,20260116_20261231_25-45_GBP,471373,170194,"{'username': 'carlfuller', 'name': 'Megan Tyler', 'email': 'chasenavarro@example.com', 'address': '4489 Barbara Manors Apt. 745\nSouth Edwardstad, DC 07833', 'age': 37}",301179
546,20251019_20260309_40-60_GBP,332065,6148,"{'username': 'gardnerrobert', 'name': 'Carolyn Ramirez', 'email': 'lisa99@example.org', 'address': 'Unit 4633 Box 1016\nDPO AP 86695', 'age': 50}",325917
547,20250809_20260815_40-60_GBP,184507,44882,"{'username': 'gardnerrobert', 'name': 'Carolyn Ramirez', 'email': 'lisa99@example.org', 'address': 'Unit 4633 Box 1016\nDPO AP 86695', 'age': 50}",139625
548,20250819_20270307_30-50_GBP,745196,644473,"{'username': 'gardnerrobert', 'name': 'Carolyn Ramirez', 'email': 'lisa99@example.org', 'address': 'Unit 4633 Box 1016\nDPO AP 86695', 'age': 50}",100723
549,20260226_20270629_40-60_GBP,393184,179764,"{'username': 'gardnerrobert', 'name': 'Carolyn Ramirez', 'email': 'lisa99@example.org', 'address': 'Unit 4633 Box 1016\nDPO AP 86695', 'age': 50}",213420
550,20260214_20260408_30-50_EUR,960760,729739,"{'username': 'reevesashley', 'name': 'Tina Rollins', 'email': 'jacquelinelopez@example.net', 'address': '858 Lynch Port Suite 673\nAngelaburgh, WI 33730', 'age': 30}",231021
551,20250505_20251005_30-35_GBP,467634,316272,"{'username': 'reevesashley', 'name': 'Tina Rollins', 'email': 'jacquelinelopez@example.net', 'address': '858 Lynch Port Suite 673\nAngelaburgh, WI 33730', 'age': 30}",151362
552,20260525_20261215_20-35_GBP,594964,334365,"{'username': 'reevesashley', 'name': 'Tina Rollins', 'email': 'jacquelinelopez@example.net', 'address': '858 Lynch Port Suite 673\nAngelaburgh, WI 33730', 'age': 30}",260599
553,20251226_20270223_25-30_USD,663736,192305,"{'username': 'reevesashley', 'name': 'Tina Rollins', 'email': 'jacquelinelopez@example.net', 'address': '858 Lynch Port Suite 673\nAngelaburgh, WI 33730', 'age': 30}",471431
554,20250405_20250610_25-40_USD,588606,479037,"{'username': 'reevesashley', 'name': 'Tina Rollins', 'email': 'jacquelinelopez@example.net', 'address': '858 Lynch Port Suite 673\nAngelaburgh, WI 33730', 'age': 30}",109569
555,20250120_20261006_35-55_USD,719146,172773,"{'username': 'yaguilar', 'name': 'Heather Miller', 'email': 'matthewnelson@example.net', 'address': '753 Phillips Camp\nLake Shawnburgh, WI 19433', 'age': 50}",546373
556,20260221_20280102_40-50_GBP,236893,196387,"{'username': 'yaguilar', 'name': 'Heather Miller', 'email': 'matthewnelson@example.net', 'address': '753 Phillips Camp\nLake Shawnburgh, WI 19433', 'age': 50}",40506
557,20241123_20260416_35-55_GBP,129235,3183,"{'username': 'yaguilar', 'name': 'Heather Miller', 'email': 'matthewnelson@example.net', 'address': '753 Phillips Camp\nLake Shawnburgh, WI 19433', 'age': 50}",126052
